transform,total_freq,label_ratio,impact_ratio,fail_num,pass_num,sus_score
"('replace', ('relcl',), ('ROOT',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('dobj', 'acl'), ('amod', 'dobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('dep',), ('nsubj',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('nmod',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'ROOT', 'acl', 'dobj', 'det', 'dobj', 'punct', 'advmod', 'advmod', 'advcl', 'prt', 'advmod', 'oprd', 'cc', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'ROOT', 'acl', 'predet', 'det', 'dobj', 'punct', 'advmod', 'advmod', 'advcl', 'prt', 'advmod', 'oprd', 'cc', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'prep', 'pobj', 'prep', 'poss', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'ROOT', 'advmod', 'det', 'attr', 'aux', 'relcl', 'punct', 'advmod', 'advmod', 'poss', 'nsubj', 'advcl', 'neg', 'amod', 'punct', 'attr', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'prep', 'compound', 'compound', 'dep', 'pobj', 'nsubj', 'advmod', 'relcl', 'prep', 'det', 'nummod', 'compound', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('npadvmod',), ('dep',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'det', 'amod', 'dobj', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('attr',), ('nmod', 'dep', 'attr', 'acl', 'predet', 'det', 'dobj', 'punct', 'advmod', 'advmod', 'advcl', 'prt', 'advmod', 'oprd', 'cc', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('amod',), ('advcl',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'npadvmod', 'prep', 'compound', 'compound', 'pobj', 'punct', 'det', 'nsubj', 'prep', 'pobj', 'aux', 'ROOT', 'det', 'amod', 'dobj', 'prep', 'compound', 'pobj', 'punct', 'cc', 'det', 'nsubj', 'prep', 'det', 'amod', 'amod', 'compound', 'pobj', 'aux', 'conj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'aux', 'neg', 'ROOT', 'advmod', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'prep', 'compound', 'pobj', 'nsubj', 'advmod', 'relcl', 'dobj', 'det', 'nummod', 'compound', 'dobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT', 'acomp'), ('compound', 'ROOT'))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('acomp',), ('acomp',))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('pobj', 'acl'), ('amod', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT', 'oprd'), ('ROOT', 'advmod'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'auxpass', 'relcl', 'punct', 'nsubj', 'aux', 'neg', 'ROOT', 'acomp', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'prep', 'auxpass', 'advcl', 'punct', 'nsubj', 'ROOT', 'dobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nmod', 'appos', 'compound', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj'))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('dep', 'dobj', 'dobj', 'dobj', 'dobj'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nmod', 'punct', 'punct', 'ROOT'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'punct', 'punct', 'conj', 'appos'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('dobj',), ('nmod',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('nsubj', 'aux'), ('compound', 'ccomp'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('amod', 'pobj'), ('amod', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('nsubj', 'dep', 'conj', 'auxpass', 'advcl', 'punct', 'nsubj', 'ROOT', 'dobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('attr',))",2,1.0,0.5,0,2,77.59815242494227
"('replace', ('nsubj', 'ROOT'), ('compound', 'npadvmod'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'auxpass', 'parataxis', 'punct', 'nsubj', 'ROOT', 'dobj', 'punct'))",2,1.0,0.5,0,2,77.59815242494227
"('replace', ('nsubjpass',), ('nsubj',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT', 'advmod'), ('acomp', 'advmod'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('amod', 'compound', 'pobj'), ('nmod', 'compound', 'compound', 'pobj', 'dep', 'nsubj', 'auxpass', 'pcomp', 'punct', 'nsubj', 'ROOT', 'dobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('advmod', 'advmod'), ('advmod', 'advmod'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'auxpass', 'parataxis', 'punct', 'nsubj', 'conj', 'acomp', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('amod', 'amod'), ('nmod', 'punct', 'amod', 'amod'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('relcl',), ('relcl', 'dep', 'nsubj', 'aux', 'punct', 'nsubj', 'ROOT', 'dobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj',), ('relcl',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('amod', 'pobj'), ('compound', 'pobj'))",2,1.0,0.5,0,2,77.59815242494227
"('replace', ('ROOT', 'det', 'advmod', 'amod', 'attr'), ('aux', 'dep', 'ROOT', 'amod', 'dobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj', 'prep', 'advmod', 'amod', 'pobj'), ('pobj', 'npadvmod', 'amod', 'compound', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('relcl', 'prep'), ('nsubj', 'relcl'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj',), ('nmod', 'dep', 'dobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('aux', 'ROOT', 'det', 'dobj'), ('aux', 'advcl', 'compound', 'dobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('advcl', 'mark'), ('advcl', 'dobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('aux', 'acl', 'det', 'dobj', 'nsubj'), ('compound', 'nsubj', 'compound', 'compound', 'appos'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ccomp', 'dobj'), ('ROOT', 'dobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('advmod',), ('amod',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('amod', 'dobj', 'prep'), ('nmod', 'compound', 'nmod', 'compound', 'dobj', 'prep', 'pobj', 'acl'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj', 'prep', 'pobj', 'prep', 'det', 'pobj', 'prep', 'pobj', 'advmod'), ('nmod', 'nmod', 'compound', 'dobj', 'dep', 'nummod', 'relcl', 'dobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('det', 'amod', 'ROOT', 'prep', 'pobj', 'cc', 'conj', 'advmod', 'advmod'), ('compound', 'compound', 'amod', 'amod', 'nsubj', 'aux', 'ROOT', 'advmod', 'dobj', 'dep', 'conj', 'nummod', 'compound', 'dobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('nsubj',), ('amod',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('aux', 'xcomp'), ('ROOT', 'dobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('prep',), ('pobj',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('conj', 'det'), ('compound', 'nmod'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('dobj', 'prep', 'punct', 'poss', 'amod'), ('conj', 'amod', 'punct', 'nmod', 'amod'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'appos', 'appos', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('amod', 'compound'), ('compound', 'compound'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT', 'acl', 'prep', 'det', 'pobj'), ('compound', 'nmod', 'compound', 'compound', 'ROOT', 'dep', 'compound', 'compound', 'appos'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT', 'cc', 'conj'), ('ROOT', 'compound', 'amod', 'dep', 'appos'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('compound', 'dep', 'npadvmod'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj', 'acl', 'prep', 'det'), ('compound', 'nmod', 'compound', 'nmod'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('amod', 'amod', 'pobj'), ('amod', 'nmod', 'pobj', 'dep', 'pobj', 'appos', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('det', 'ROOT'), ('compound', 'compound', 'dep', 'appos', 'appos', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('dep',))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('dep', 'nsubj', 'ROOT', 'nsubj', 'ccomp', 'prep', 'pobj', 'xcomp', 'det', 'dobj', 'advmod', 'cc', 'prep', 'det', 'pobj', 'ccomp', 'det', 'dobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'case', 'amod', 'punct', 'advmod', 'advcl', 'punct', 'cc', 'conj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('nsubj', 'punct', 'ROOT'))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('dep', 'case', 'acomp', 'punct', 'ROOT'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('poss',), ('compound',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'ROOT', 'aux', 'xcomp', 'advmod', 'prep', 'poss', 'amod', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('dep',), ('nsubj', 'punct', 'ROOT'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'case', 'det', 'conj', 'prep', 'pcomp', 'det', 'amod', 'dobj', 'prep', 'poss', 'case', 'pobj', 'prep', 'pobj', 'prep', 'amod', 'compound', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'det', 'nsubj', 'ccomp', 'acomp', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'case', 'amod', 'punct', 'advmod', 'dep', 'punct', 'cc', 'conj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('nsubj', 'dep', 'ROOT', 'aux', 'xcomp', 'advmod', 'prep', 'poss', 'amod', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'det', 'amod', 'pobj', 'prep', 'amod', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'det', 'nsubj', 'ROOT', 'acomp', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('dobj',), ('pobj',))",2,1.0,0.5,0,2,77.59815242494227
"('replace', ('pobj',), ('pobj', 'dep', 'prep', 'det', 'amod', 'nmod', 'punct', 'prep', 'punct', 'det', 'punct', 'pobj', 'pobj', 'det', 'nsubj', 'aux', 'ROOT', 'prt', 'punct'))",2,1.0,0.5,0,2,77.59815242494227
"('replace', ('amod', 'dobj'), ('conj', 'dobj', 'dep', 'nsubj', 'conj', 'advmod', 'advmod', 'acomp', 'aux', 'xcomp', 'amod', 'amod', 'attr', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('nsubj', 'ROOT'), ('nsubj', 'intj'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'pobj', 'det', 'attr', 'punct', 'advmod', 'advcl', 'dobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj',), ('dobj',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('relcl',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'dep', 'advmod', 'acomp', 'aux', 'xcomp', 'det', 'attr', 'prep', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('dobj',), ('attr', 'dep', 'auxpass', 'advmod', 'advmod', 'dep', 'prt', 'prep', 'prep', 'amod', 'punct', 'advmod', 'punct', 'amod', 'punct', 'pobj', 'punct'))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('compound', 'pobj'), ('amod', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ccomp',), ('acl',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'det', 'amod', 'nummod', 'punct', 'npadvmod', 'punct', 'amod', 'case', 'amod', 'dobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('nsubj', 'ROOT', 'dep'))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('det', 'amod'), ('nsubj', 'ROOT'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('dobj', 'dep', 'dep', 'advmod', 'acomp', 'aux', 'xcomp', 'det', 'attr', 'prep', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('auxpass',), ('nsubj',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj',), ('pobj', 'dep', 'ROOT', 'mark', 'det', 'amod', 'punct', 'nsubj', 'prep', 'amod', 'compound', 'pobj', 'mark', 'amod', 'nsubj', 'aux', 'advmod', 'ccomp', 'prt', 'det', 'amod', 'punct', 'amod', 'dobj', 'prep', 'det', 'amod', 'pobj', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('punct', 'dep', 'appos'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('punct', 'dep', 'ROOT'))",3,1.0,0.3333333333333333,0,3,72.20630372492836
"('insert', (), ('nsubj', 'pobj'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('advmod', 'aux', 'acl', 'prep', 'poss', 'case', 'pobj', 'cc', 'conj'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('attr', 'advmod', 'nsubj'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('dobj', 'amod', 'amod', 'amod', 'poss', 'case', 'dobj', 'punct', 'punct', 'ROOT', 'xcomp', 'dobj', 'prep', 'pobj', 'cc', 'det', 'prep', 'pobj', 'nsubj'))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('ROOT',), ('dep', 'prep', 'ROOT', 'advmod'))",1,1.0,1.0,0,1,83.86023294509151
"('delete', ('pobj',), ())",2,1.0,0.5,0,2,77.59815242494227
"('delete', ('aux', 'ROOT', 'dobj'), ())",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj',), ('cc', 'conj', 'aux', 'xcomp'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('det', 'advmod', 'pobj', 'punct', 'punct', 'det'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('punct',), ('pobj',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('nsubj', 'prep', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('advmod',), ('advmod', 'attr'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('cc', 'advmod', 'conj'), ('npadvmod',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('prep',), ('compound', 'npadvmod', 'det', 'nsubj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('prep', 'pobj', 'ROOT'))",1,1.0,1.0,0,1,83.86023294509151
"('delete', ('amod', 'ROOT', 'prep', 'det', 'pobj'), ())",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('compound', 'ROOT', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('advcl', 'prep', 'punct', 'amod', 'punct', 'nsubj', 'ROOT', 'dobj', 'prep', 'predet', 'pobj'))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('amod',), ('prep', 'amod', 'det'))",1,1.0,1.0,1,0,95.40937056318032
"('delete', ('punct', 'acl', 'prep'), ())",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('prep', 'det', 'amod', 'pobj'), ('advmod',))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('advcl', 'cc', 'conj', 'punct', 'amod', 'compound', 'nsubj'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('relcl', 'advmod', 'punct', 'ROOT', 'det', 'attr', 'attr', 'nsubj', 'prep', 'pobj', 'prep', 'pobj', 'acl', 'aux', 'ccomp', 'prep', 'pobj', 'nsubj', 'conj', 'cc', 'conj', 'dobj', 'det', 'punct', 'nsubj', 'nsubj', 'prep'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('prep', 'pobj', 'cc', 'conj', 'conj'))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('nsubj', 'relcl', 'aux', 'xcomp'), ('amod', 'dobj'))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('pobj', 'cc', 'nsubj', 'conj', 'nsubj', 'ccomp', 'dobj', 'nsubj', 'ccomp', 'prep', 'pobj', 'punct', 'det', 'amod', 'ROOT', 'acl', 'prep', 'det', 'amod', 'cc', 'conj', 'pobj'), ('pobj',))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('ROOT',), ('det', 'ROOT', 'prep', 'prep', 'det', 'poss', 'punct', 'amod', 'pobj'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('ROOT', 'punct', 'det', 'npadvmod', 'prep', 'pobj', 'prep', 'compound', 'pobj', 'det', 'npadvmod'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('det', 'pobj'), ('pobj',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('det', 'det', 'punct', 'amod', 'ROOT', 'aux', 'compound', 'appos', 'prep'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('cc', 'compound', 'compound'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('det', 'det', 'nsubj', 'relcl', 'prep', 'cc', 'conj', 'prep', 'advmod', 'prep', 'cc', 'conj', 'det', 'punct', 'amod', 'amod', 'amod', 'conj', 'prep', 'advmod', 'compound', 'pobj', 'punct', 'prep', 'pobj', 'poss', 'nsubj', 'punct', 'aux', 'acl', 'xcomp', 'prt', 'compound', 'dobj', 'punct', 'nsubj', 'ROOT', 'prep', 'compound', 'pobj', 'punct', 'nsubj', 'det', 'prep', 'pobj', 'dep', 'aux', 'conj', 'amod', 'npadvmod', 'dep'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('amod',), ('nsubj', 'ROOT', 'dep', 'mark'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('advmod', 'advmod', 'aux'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('nsubj', 'relcl', 'npadvmod', 'nsubj', 'advmod', 'nsubj', 'nsubj', 'aux', 'ROOT', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('cc',), ('det', 'punct', 'dep', 'punct', 'compound', 'compound', 'ROOT', 'punct', 'punct', 'dep', 'nsubj', 'ROOT', 'det', 'nsubj', 'dep', 'appos', 'ccomp', 'compound', 'nmod', 'punct', 'dobj', 'punct', 'cc', 'cc', 'det', 'pobj', 'conj', 'punct', 'prep', 'amod', 'pobj'))",1,1.0,1.0,1,0,95.40937056318032
"('delete', ('amod', 'ROOT'), ())",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('ROOT', 'aux'), ('advmod', 'aux', 'dep', 'prep', 'compound'))",1,1.0,1.0,1,0,95.40937056318032
"('delete', ('poss', 'dobj', 'advmod', 'prep', 'det'), ())",1,1.0,1.0,1,0,95.40937056318032
"('delete', ('advmod', 'advmod', 'aux', 'xcomp'), ())",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('punct', 'ROOT', 'amod', 'dobj', 'poss', 'det', 'dobj', 'advmod', 'nsubj', 'prep', 'neg', 'advcl', 'dep'))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('ROOT',), ('nsubj', 'aux', 'neg'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('ROOT', 'punct', 'amod', 'dobj', 'appos', 'prep', 'pobj', 'dep'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('det', 'amod', 'pobj', 'prep'), ('pobj',))",1,1.0,1.0,0,1,83.86023294509151
"('delete', ('amod', 'pobj'), ())",1,1.0,1.0,0,1,83.86023294509151
"('delete', ('punct',), ())",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('punct', 'amod'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('ROOT', 'nummod'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('acomp', 'punct'), ('punct', 'dep', 'dobj', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('advcl',), ('prep',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('punct',), ('pobj', 'nsubj', 'acl', 'advmod', 'ROOT'))",1,1.0,1.0,0,1,83.86023294509151
"('delete', ('dobj',), ())",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('poss', 'pobj', 'det', 'amod', 'npadvmod', 'punct', 'det', 'nsubj', 'conj', 'cc', 'conj', 'amod'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('amod', 'aux', 'xcomp', 'prep', 'punct', 'punct', 'advmod', 'dep', 'compound', 'pobj', 'punct', 'cc', 'det', 'conj', 'advmod', 'cc', 'cc', 'prep', 'nsubj', 'pcomp'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pobj', 'prep', 'det', 'amod'), ('pobj', 'prep', 'pobj', 'punct', 'compound'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('punct', 'cc', 'conj', 'prt', 'poss', 'amod'), ('prep', 'pcomp', 'pobj', 'pcomp', 'dative'))",1,1.0,1.0,0,1,83.86023294509151
"('delete', ('compound', 'dobj', 'nummod', 'npadvmod', 'prep', 'nsubj', 'aux', 'advmod', 'advmod', 'pcomp', 'aux', 'xcomp', 'prt', 'prep', 'det', 'pobj', 'punct', 'cc', 'advmod', 'punct', 'compound', 'compound', 'conj', 'prep', 'pobj', 'cc', 'det', 'amod', 'conj'), ())",1,1.0,1.0,0,1,83.86023294509151
"('delete', ('aux', 'neg'), ())",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('pobj', 'punct', 'nsubj', 'punct', 'neg', 'dep', 'det', 'punct', 'punct', 'det', 'punct', 'compound', 'attr', 'punct', 'prep', 'det', 'cc', 'conj', 'conj', 'compound', 'compound', 'compound', 'pobj', 'punct', 'ROOT', 'det', 'det'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('cc', 'conj', 'dobj'))",1,1.0,1.0,0,1,83.86023294509151
"('delete', ('nsubj', 'ROOT', 'det', 'amod', 'punct'), ())",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('cc', 'aux', 'conj', 'poss', 'ROOT', 'prep', 'amod', 'punct', 'amod', 'compound', 'pobj', 'conj', 'det', 'compound', 'compound', 'dobj', 'punct', 'amod', 'dobj', 'prep', 'amod', 'det', 'pobj', 'det'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('prep', 'compound', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('punct', 'compound'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('prep', 'pobj', 'punct', 'acl', 'cc', 'conj', 'punct', 'aux', 'xcomp'), ('dep',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('dobj', 'punct'), ('punct', 'ROOT'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('aux',), ('nsubj', 'ROOT', 'dep', 'punct', 'nsubj', 'mark', 'advcl', 'punct', 'advmod', 'amod', 'nsubj', 'aux', 'aux', 'punct', 'ROOT', 'det', 'dobj', 'nummod', 'punct', 'cc', 'det', 'conj', 'cc', 'conj', 'dobj', 'mark', 'nsubjpass'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('compound', 'dobj', 'aux', 'conj', 'det', 'dobj', 'prep'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('advmod', 'mark', 'nsubj', 'aux', 'advmod', 'advcl', 'det', 'nummod', 'npadvmod', 'advmod'), ('punct', 'det', 'punct', 'npadvmod'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'advmod', 'advmod', 'amod', 'aux', 'auxpass', 'xcomp', 'det', 'oprd', 'prep', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'appos', 'cc', 'conj', 'ccomp', 'poss', 'amod', 'dobj', 'prep', 'amod', 'pobj', 'punct', 'nsubj', 'aux', 'ROOT', 'dative', 'det', 'amod', 'nsubj', 'dobj', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'nsubj', 'ROOT', 'advmod', 'acomp', 'aux', 'xcomp', 'prep', 'det', 'pobj', 'prep', 'pobj', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'punct', 'cc', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('advmod',), ('intj',))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('dep', 'conj', 'det', 'amod', 'dobj', 'punct', 'conj', 'amod', 'cc', 'conj', 'dobj', 'cc', 'conj', 'det', 'amod', 'dobj', 'aux', 'xcomp', 'det', 'compound', 'dobj', 'nsubj', 'relcl', 'amod', 'acomp', 'aux', 'xcomp', 'punct', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('ROOT', 'cc', 'dep'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('npadvmod', 'nsubj', 'parataxis', 'advmod', 'punct', 'advmod', 'advmod', 'punct', 'punct', 'nsubj', 'aux', 'aux', 'advmod', 'ROOT', 'det', 'dobj', 'prep', 'det', 'pobj', 'nsubj', 'relcl', 'advmod', 'prep', 'poss', 'pobj', 'prep', 'det', 'compound', 'pobj', 'punct', 'dep'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('ROOT',), ('compound', 'dep', 'compound', 'ROOT', 'punct'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('dep', 'advmod', 'advmod', 'ROOT', 'aux', 'auxpass', 'xcomp', 'det', 'oprd', 'prep', 'pobj', 'punct'))",1,1.0,1.0,0,1,83.86023294509151
